RCF RBS RTK RF4 RFF R1H RC9 RQ3 RXL RMC RAE RXH RXQ RWY RGT RT1 RQM RFS RJR RXP RJ6 RN7 RP5 RBD RDY RJN RVV RXR RDE RXC RWH RVR RDU RR7 RLT RTQ RP4 RN3 RJ1 RN5 RCD RQX RWA RYJ R1F RGP RNQ RJZ RAX RXN RR8 RJ2 RBQ REM R1K RWF R0A RPA RBT RXF RAJ RD8 RM1 RVJ RNN RAP RVW RGN RNS RP1 RBZ RJL RTF RX1 RNU RTH RW6 RHU RXE RHW REF RH8 RAL RAN RGM RA2 RD1 RM3 RNZ RXK RCU RHQ RK5 RH5 RTR R0B RJC RVY RJ7 RBN RWJ RTP RMP REN RNA RAS RTD RQW RCX RFR RPY RRJ RL4 RXW RET RA9 RWD RRV RHM RRK RA7 RKB R0D RK9 RTG RWE RTX RJE RBK RWW RWG RGR RYR RKE RBL RWP RRF RLQ RA4 RCB
1.7917595 2.3978953 3.2188758 3.8286414 2.3025851 4.8598124 3.4965076 0.6931472 2.6390573 3.0445224 2.3025851 2.1972246 3.0445224 3.1780538 3.6635616 0.0000000 3.8286414 2.5649494 2.4849066 2.6390573 2.7080502 2.8903718 1.9459101 1.6094379 0.0000000 2.0794415 3.5553481 3.0445224 3.1780538 2.8903718 2.7080502 2.7080502 3.3672958 2.3978953 1.7917595 0.0000000 0.0000000 2.6390573 4.6151205 2.7725887 1.0986123 2.9957323 2.7725887 4.7791235 1.3862944 1.9459101 2.1972246 4.6347290 3.0445224 2.3978953 3.6635616 3.7135721 2.9957323 3.2958369 3.7135721 3.0910425 2.7725887 2.9444390 2.3978953 2.7725887 4.1108739 2.3978953 1.9459101 2.3978953 2.3025851 3.3322045 2.8903718 2.9444390 2.3025851 0.0000000 1.0986123 2.4849066 2.3025851 3.6888795 0.0000000 3.3322045 3.2188758 3.0910425 0.0000000 2.7080502 1.7917595 1.7917595 4.4188406 0.0000000 3.4965076 2.8903718 2.1972246 3.0445224 1.9459101 3.2958369 0.0000000 3.2580965 3.0445224 1.9459101 3.2958369 2.3978953 1.0986123 2.3025851 4.2766661 2.7080502 2.9444390 3.0910425 2.3978953 0.0000000 2.6390573 2.1972246 3.2580965 3.0445224 2.4849066 1.6094379 1.6094379 0.0000000 3.1780538 2.4849066 1.9459101 1.6094379 2.7725887 4.0073332 3.4011974 4.9272537 2.5649494 2.9444390 2.7080502 2.3025851 3.1354942 3.8286414 2.1972246 3.1780538 3.0445224 2.7725887 2.8332133 1.7917595 2.9957323 2.7080502 1.7917595 3.0445224 2.6390573 1.9459101 1.3862944 2.8903718
1.7917595 2.3978953 3.1354942 3.8286414 2.3978953 4.8362819 3.3672958 0.6931472 2.6390573 3.1354942 2.3978953 2.0794415 2.9957323 3.0445224 3.7376696 0.0000000 3.7841896 2.4849066 2.6390573 2.6390573 2.6390573 2.8332133 2.3978953 1.0986123 0.0000000 1.7917595 3.5835189 3.1780538 3.2188758 2.8332133 2.7080502 2.9957323 3.3672958 2.4849066 2.1972246 0.0000000 0.0000000 2.4849066 4.6539604 2.7725887 1.0986123 2.8332133 2.5649494 4.8675345 1.6094379 2.0794415 2.0794415 4.6443909 3.0910425 2.4849066 3.7135721 3.7612001 3.0910425 3.1780538 3.7135721 3.1354942 2.7725887 2.9444390 2.4849066 3.0910425 3.5263605 1.7917595 1.9459101 2.0794415 2.3978953 3.2188758 2.8332133 2.8903718 2.3978953 0.0000000 1.0986123 2.3025851 2.0794415 3.6635616 0.0000000 3.2958369 3.1354942 2.9444390 0.0000000 2.6390573 1.9459101 2.3978953 4.3694479 0.0000000 3.5835189 2.7725887 2.0794415 3.1780538 1.9459101 3.1780538 0.0000000 3.2188758 2.8903718 1.9459101 3.2188758 2.4849066 0.6931472 2.3978953 4.2341065 2.4849066 2.9957323 3.1780538 2.4849066 0.0000000 0.0000000 2.3025851 3.2580965 2.7725887 2.3025851 1.6094379 1.6094379 0.0000000 3.2580965 2.5649494 1.7917595 1.6094379 2.8332133 4.0604430 3.4011974 4.9344739 2.4849066 3.0445224 2.6390573 2.3978953 3.7612001 3.8501476 2.4849066 3.1354942 3.0910425 2.8332133 3.2188758 1.9459101 2.8332133 2.7080502 2.0794415 3.0445224 2.6390573 2.0794415 1.6094379 2.8332133
1.9459101 2.3978953 3.0445224 3.8286414 2.3978953 4.8121844 3.2958369 0.6931472 2.7080502 2.9444390 2.4849066 2.0794415 2.9444390 2.9957323 3.5835189 0.0000000 3.8286414 2.4849066 2.3978953 2.6390573 2.7725887 2.9444390 2.3978953 1.3862944 0.0000000 1.7917595 3.5835189 3.1780538 3.1780538 2.8903718 2.7080502 3.0910425 3.4011974 2.3978953 1.7917595 0.0000000 0.0000000 2.7080502 4.5747110 2.8332133 1.0986123 2.9957323 2.5649494 4.7361984 1.0986123 2.0794415 1.9459101 4.6728288 3.1354942 2.3978953 3.6109179 3.6375862 3.1354942 3.2580965 3.6635616 2.9444390 2.8903718 2.9957323 2.3978953 2.9957323 4.2626799 1.7917595 2.4849066 2.3978953 2.5649494 3.2580965 2.8332133 3.0910425 2.3025851 0.0000000 1.0986123 2.1972246 2.1972246 3.6635616 0.0000000 3.3322045 3.0910425 2.9444390 0.0000000 2.8332133 1.7917595 2.3978953 4.3820266 0.0000000 3.6888795 2.7080502 2.0794415 2.7725887 1.9459101 3.1780538 0.0000000 3.3322045 2.8903718 1.7917595 3.0445224 2.5649494 0.6931472 2.3025851 4.1743873 2.3978953 2.9444390 3.1780538 2.6390573 0.0000000 2.6390573 2.3978953 3.2958369 2.9444390 2.4849066 1.7917595 1.7917595 0.0000000 3.2188758 2.4849066 1.7917595 1.3862944 2.7725887 4.0604430 3.4011974 4.9272537 2.3978953 3.0445224 2.4849066 2.3025851 3.1354942 3.8501476 1.9459101 3.1780538 3.0445224 2.6390573 2.8903718 1.9459101 2.8332133 2.6390573 1.9459101 2.9957323 2.7725887 1.9459101 1.3862944 2.8903718
2.0794415 2.3978953 3.0445224 3.7841896 2.1972246 4.6347290 3.2188758 0.6931472 2.5649494 2.8903718 2.4849066 2.0794415 3.0445224 2.8903718 3.5835189 0.0000000 3.6888795 2.3978953 2.3978953 2.4849066 2.8903718 3.0445224 2.3978953 1.3862944 0.0000000 1.7917595 3.4339872 3.1780538 3.2580965 2.9444390 2.7725887 3.1780538 3.3672958 2.3978953 1.6094379 0.0000000 0.0000000 2.5649494 4.7095302 2.8332133 0.6931472 3.0910425 2.4849066 4.7874917 1.3862944 2.0794415 0.0000000 4.5538769 3.2580965 2.3978953 3.6888795 3.7135721 3.0910425 3.1354942 3.6109179 2.9444390 2.3025851 3.0910425 2.4849066 3.1354942 4.2904594 2.5649494 2.5649494 2.4849066 2.1972246 3.2580965 2.9444390 3.0445224 2.3025851 0.0000000 1.0986123 2.1972246 2.3025851 3.6109179 0.0000000 3.2958369 3.0445224 3.2188758 0.0000000 2.8332133 1.6094379 1.9459101 4.3567088 0.0000000 3.6375862 2.7725887 2.3025851 3.0445224 1.9459101 3.1354942 0.0000000 3.3672958 2.8903718 1.7917595 2.9957323 2.4849066 0.6931472 2.1972246 4.0775374 2.1972246 2.9957323 3.1780538 2.3978953 0.0000000 2.7080502 2.3025851 3.1780538 2.8903718 2.5649494 1.7917595 1.3862944 0.0000000 3.2188758 2.7080502 1.7917595 1.3862944 2.8332133 4.1271344 3.5835189 4.9344739 2.5649494 3.0445224 2.5649494 2.3025851 3.2958369 3.9318256 2.4849066 3.1780538 2.9957323 2.7080502 2.7080502 1.9459101 2.7725887 2.7725887 1.9459101 2.9957323 2.3978953 2.3025851 1.3862944 2.7725887
2.3025851 2.4849066 3.0910425 3.7612001 2.5649494 4.7706846 3.3322045 0.6931472 2.4849066 2.8332133 2.3978953 2.3025851 2.9444390 2.8332133 3.6888795 0.0000000 3.7135721 2.0794415 2.3025851 2.1972246 2.7725887 3.0445224 2.3978953 1.3862944 0.0000000 1.6094379 3.4339872 3.0910425 3.3322045 2.8903718 2.7725887 3.1354942 3.2958369 2.3025851 1.6094379 0.0000000 0.0000000 2.5649494 4.7535902 2.8332133 0.6931472 3.0445224 2.3025851 4.7095302 1.0986123 1.9459101 2.0794415 4.5217886 3.1780538 2.3978953 3.6888795 3.5835189 3.0910425 3.2958369 3.8918203 3.0910425 2.3978953 3.0910425 2.3025851 3.0445224 4.3307333 2.1972246 2.3025851 2.6390573 2.1972246 2.9957323 2.8332133 2.9444390 2.3978953 0.0000000 1.0986123 2.3978953 2.4849066 3.6375862 0.0000000 3.3322045 3.0910425 2.7725887 0.0000000 2.9957323 1.6094379 2.0794415 4.3567088 0.0000000 3.6888795 2.8332133 2.1972246 2.9444390 1.9459101 3.1780538 0.0000000 3.4339872 2.8903718 1.7917595 3.0910425 2.3978953 0.6931472 2.3978953 3.9702919 2.3978953 2.9444390 3.0445224 2.7080502 0.0000000 2.7080502 1.9459101 3.3322045 2.8903718 2.3025851 1.7917595 1.3862944 0.0000000 3.3672958 2.3025851 2.1972246 1.3862944 2.8332133 4.0775374 3.4965076 4.9487599 2.4849066 2.7725887 2.5649494 2.1972246 3.2580965 3.9120230 2.3025851 3.2958369 2.9957323 2.4849066 2.6390573 1.9459101 2.7725887 2.7080502 2.3978953 2.9444390 2.3978953 2.1972246 1.3862944 2.8332133
2.1972246 2.3978953 3.0445224 3.6375862 2.4849066 4.8040210 3.3322045 0.6931472 2.3978953 2.8332133 2.3978953 2.9444390 3.1780538 2.7725887 3.6635616 0.0000000 3.6888795 2.3978953 2.1972246 2.3025851 3.0445224 2.9957323 2.3978953 1.3862944 0.0000000 1.6094379 3.4011974 3.1780538 3.4011974 2.7725887 2.7725887 3.1354942 3.2958369 2.1972246 1.6094379 0.0000000 0.6931472 2.5649494 4.3694479 2.8332133 0.6931472 2.9444390 2.6390573 4.6728288 1.6094379 1.9459101 2.1972246 4.5643482 3.0910425 2.3978953 3.6888795 3.5835189 2.9957323 3.2188758 3.8918203 2.8903718 3.5263605 3.1780538 0.0000000 2.8903718 4.3174881 2.3978953 2.3025851 2.7725887 1.6094379 3.2958369 2.6390573 2.9957323 2.3025851 0.0000000 1.0986123 2.5649494 2.3978953 2.9444390 0.0000000 3.3322045 3.0445224 2.7725887 0.0000000 2.8903718 1.6094379 1.9459101 4.2904594 0.0000000 3.8066625 2.8903718 1.9459101 2.8332133 1.9459101 3.1780538 0.0000000 3.4965076 2.8332133 1.7917595 3.1354942 2.3025851 0.6931472 2.7080502 3.9702919 2.3978953 2.9444390 3.0910425 2.7080502 0.0000000 2.7725887 2.1972246 3.2188758 2.8903718 2.5649494 1.7917595 1.6094379 0.0000000 3.2958369 0.0000000 2.1972246 1.0986123 2.7080502 4.0943446 3.3672958 4.9344739 2.6390573 2.7725887 2.6390573 2.1972246 3.2958369 3.9120230 2.1972246 3.2188758 2.8903718 2.3978953 2.7080502 1.9459101 2.7725887 2.7725887 2.1972246 2.9444390 2.0794415 2.1972246 1.3862944 2.7725887
2.1972246 2.3978953 3.1354942 3.5553481 2.4849066 4.7791235 3.1780538 0.6931472 2.3978953 2.7080502 2.3978953 3.0445224 3.0910425 2.7080502 3.5835189 0.0000000 3.6635616 2.3978953 2.1972246 2.3025851 2.9444390 2.9957323 2.5649494 1.0986123 0.0000000 1.7917595 3.2580965 3.2188758 3.5553481 2.7080502 2.8332133 3.1780538 3.3322045 2.3025851 1.6094379 0.0000000 0.6931472 2.7080502 4.7004804 2.8332133 0.6931472 2.8903718 2.6390573 4.6913479 1.0986123 2.0794415 2.0794415 4.5951199 3.1354942 2.3025851 3.6109179 3.5263605 2.9957323 3.2958369 3.8501476 2.9957323 4.2904594 3.2580965 2.4849066 2.7725887 4.3694479 2.3978953 2.3025851 2.8332133 1.9459101 3.1780538 2.6390573 2.9444390 2.3025851 0.0000000 1.0986123 2.4849066 2.4849066 3.6635616 0.0000000 3.3322045 3.4657359 2.8332133 0.0000000 2.9957323 1.6094379 1.7917595 4.2904594 0.0000000 3.5835189 2.7725887 2.0794415 2.6390573 1.9459101 3.1354942 0.0000000 3.4965076 2.8903718 1.6094379 3.1354942 2.3025851 0.6931472 2.6390573 3.8286414 2.3978953 2.9444390 3.1354942 2.8332133 0.0000000 2.6390573 2.3025851 3.1780538 2.8903718 2.5649494 1.7917595 1.6094379 0.0000000 3.1354942 2.3978953 2.0794415 0.6931472 2.7080502 4.1743873 3.2958369 4.9199809 2.6390573 2.7725887 2.7725887 2.0794415 3.4011974 3.8918203 2.3978953 3.2188758 2.9444390 2.3025851 2.6390573 1.7917595 2.7725887 0.0000000 2.1972246 2.9444390 2.0794415 2.1972246 1.3862944 2.7725887
2.0794415 2.3978953 3.1354942 3.4965076 2.4849066 4.6913479 2.9957323 0.0000000 2.3978953 2.7080502 2.3025851 3.0445224 3.0445224 2.7080502 3.5263605 0.0000000 3.7376696 2.3978953 2.0794415 2.1972246 3.0445224 2.9957323 2.1972246 0.6931472 0.0000000 1.7917595 3.3322045 3.2188758 3.5263605 2.7080502 2.8332133 3.1780538 3.2188758 2.3025851 1.7917595 0.0000000 1.0986123 2.8332133 4.7184989 2.8332133 0.6931472 2.6390573 2.7080502 4.7535902 1.0986123 2.0794415 1.9459101 4.5849675 3.1354942 2.3978953 3.5553481 3.4965076 2.7725887 3.2958369 3.7376696 2.8903718 4.2766661 3.1780538 2.3025851 2.4849066 4.3438054 2.3978953 2.3978953 2.8332133 1.7917595 2.8903718 2.6390573 3.0910425 1.6094379 0.0000000 1.0986123 2.4849066 2.4849066 3.7135721 0.0000000 3.2958369 3.4657359 2.7725887 0.0000000 2.9444390 1.6094379 1.9459101 4.2626799 0.0000000 3.5835189 2.8332133 1.9459101 2.8903718 1.9459101 3.1780538 0.0000000 3.5553481 2.8903718 1.3862944 2.9957323 2.3025851 1.0986123 2.4849066 3.8066625 2.5649494 2.9444390 2.9957323 2.7080502 0.0000000 2.4849066 2.3025851 3.1354942 2.8332133 2.4849066 1.7917595 1.6094379 0.0000000 3.2188758 2.3978953 2.0794415 0.6931472 2.6390573 4.1431347 3.3322045 4.9344739 2.6390573 2.7725887 2.7725887 1.9459101 3.4657359 3.8066625 2.1972246 3.3322045 2.7725887 2.3978953 2.7725887 1.6094379 2.7725887 2.7080502 1.9459101 2.8903718 1.9459101 2.0794415 1.0986123 2.7080502
2.0794415 2.3978953 3.0910425 3.5263605 2.4849066 4.7874917 3.1780538 0.0000000 2.0794415 2.7080502 2.1972246 3.0445224 2.8332133 2.8332133 3.4965076 0.0000000 3.8501476 2.3978953 2.0794415 2.0794415 2.9957323 2.9444390 2.3025851 0.6931472 0.0000000 1.9459101 3.3322045 3.1780538 3.5263605 2.7080502 2.7080502 3.1354942 3.1780538 2.1972246 1.7917595 0.0000000 1.0986123 2.8332133 4.6728288 2.8332133 1.0986123 2.7080502 2.7080502 4.7095302 1.0986123 2.0794415 2.1972246 4.5538769 3.1354942 2.4849066 3.4657359 3.5835189 2.7725887 3.2188758 3.7841896 2.8903718 4.3040651 3.2188758 2.3025851 2.5649494 4.3438054 2.1972246 2.1972246 2.6390573 0.0000000 2.9957323 2.5649494 3.0445224 2.1972246 0.0000000 1.0986123 1.9459101 2.3978953 3.6635616 0.0000000 3.2958369 3.4011974 2.7725887 0.0000000 2.9444390 1.6094379 2.0794415 4.6539604 0.0000000 3.5553481 2.7725887 1.9459101 2.4849066 1.9459101 3.0910425 0.0000000 3.4965076 2.7725887 1.3862944 2.8903718 2.1972246 0.6931472 2.3978953 3.7376696 2.4849066 2.9957323 2.9957323 2.7080502 0.0000000 2.3978953 2.3025851 3.0910425 2.7080502 2.4849066 1.7917595 1.3862944 0.0000000 3.2188758 2.3978953 2.0794415 0.6931472 2.5649494 4.0775374 3.4011974 4.9199809 2.5649494 2.8332133 2.6390573 1.9459101 3.3322045 3.7376696 2.5649494 3.0910425 2.7080502 2.3978953 2.3978953 1.6094379 2.7725887 2.7725887 2.1972246 2.6390573 2.0794415 2.0794415 1.0986123 2.7725887
1.9459101 2.3025851 3.0445224 4.2195077 2.4849066 4.6347290 3.2958369 0.0000000 2.1972246 2.5649494 2.3025851 2.8332133 2.9957323 2.9444390 3.5263605 0.0000000 3.5553481 2.3025851 2.1972246 1.9459101 3.2580965 2.8903718 2.3025851 1.0986123 0.0000000 1.7917595 3.3672958 3.0445224 3.4965076 2.7080502 2.7080502 3.1780538 3.1780538 2.0794415 1.7917595 0.0000000 0.6931472 2.7080502 4.6249728 2.8903718 1.0986123 2.5649494 2.6390573 4.6051702 1.6094379 2.0794415 2.0794415 4.5108595 3.0910425 2.3978953 3.3322045 3.4657359 2.6390573 3.1780538 3.7376696 2.9444390 4.3820266 3.1354942 2.1972246 2.5649494 4.2484952 2.1972246 2.1972246 2.5649494 1.7917595 2.9444390 2.5649494 2.8903718 1.6094379 0.0000000 1.0986123 1.9459101 2.1972246 3.6635616 0.0000000 3.2958369 3.4011974 2.7725887 0.0000000 2.9957323 1.7917595 2.0794415 4.3174881 0.0000000 3.4965076 2.6390573 1.9459101 2.3978953 1.7917595 3.0445224 0.0000000 3.4657359 2.7725887 1.3862944 2.8332133 2.0794415 0.6931472 2.3978953 3.7841896 2.4849066 2.9444390 3.0910425 2.7080502 0.0000000 2.3025851 2.3025851 3.2188758 2.4849066 2.4849066 1.7917595 1.3862944 0.0000000 3.2580965 2.5649494 2.0794415 0.0000000 2.4849066 4.0430513 3.3672958 4.9487599 2.3978953 2.8332133 2.5649494 1.7917595 3.2958369 3.7376696 1.9459101 3.2188758 2.6390573 2.4849066 2.1972246 1.3862944 2.7080502 2.7080502 2.3025851 2.7080502 2.1972246 2.0794415 1.7917595 2.7725887
1.9459101 2.1972246 2.9444390 4.0775374 2.4849066 4.5747110 3.1780538 0.0000000 2.1972246 2.3978953 2.3025851 2.9444390 2.8332133 2.8332133 3.5553481 0.0000000 3.5835189 2.3978953 2.5649494 1.7917595 3.0445224 2.8903718 2.3978953 1.0986123 0.0000000 1.7917595 3.2580965 3.0910425 3.4657359 2.8332133 2.7080502 3.2580965 3.2188758 1.9459101 1.3862944 0.0000000 1.0986123 2.6390573 4.6051702 2.9957323 1.0986123 2.5649494 2.6390573 4.6249728 1.6094379 2.0794415 2.0794415 4.4886364 3.0445224 2.3978953 3.2958369 3.4011974 2.6390573 3.2188758 3.3672958 2.9957323 4.2766661 3.1780538 2.0794415 2.4849066 4.1896547 2.0794415 1.9459101 2.6390573 1.6094379 2.9957323 2.4849066 3.0910425 1.6094379 0.0000000 1.0986123 2.0794415 2.0794415 3.6375862 0.0000000 3.2958369 3.4657359 2.9444390 0.0000000 2.9957323 1.7917595 1.9459101 4.3307333 0.0000000 3.6109179 2.5649494 1.9459101 2.3978953 1.7917595 3.0445224 0.0000000 3.4657359 2.7725887 1.3862944 2.7080502 2.0794415 0.6931472 2.4849066 3.7841896 2.3978953 2.9444390 2.9957323 2.7080502 0.0000000 2.3978953 2.1972246 3.1354942 2.4849066 2.3978953 1.6094379 1.3862944 0.0000000 3.2188758 2.5649494 1.9459101 0.6931472 2.5649494 4.0073332 3.4657359 4.9416424 2.5649494 2.8903718 2.6390573 1.9459101 3.1780538 3.7612001 2.3978953 3.1780538 2.6390573 2.3978953 2.1972246 1.3862944 2.8332133 2.7080502 2.3025851 2.7725887 2.1972246 2.1972246 1.6094379 2.7725887
1.7917595 2.1972246 2.9444390 3.7612001 2.5649494 4.5747110 3.0910425 0.0000000 2.3025851 2.3025851 2.3978953 2.8332133 2.8903718 2.8332133 3.4339872 0.0000000 3.5263605 2.3978953 2.5649494 1.7917595 3.1354942 2.8332133 2.3025851 1.0986123 0.0000000 1.3862944 3.1780538 3.0445224 3.4657359 2.7725887 2.7080502 3.1354942 3.1354942 2.1972246 1.3862944 0.0000000 1.3862944 2.6390573 4.6051702 2.9957323 1.0986123 2.5649494 2.5649494 4.5849675 1.0986123 1.6094379 1.9459101 4.4543473 3.0445224 2.3025851 3.8286414 3.4339872 2.5649494 3.0445224 3.2958369 2.9957323 4.2195077 3.1354942 2.0794415 2.4849066 4.2904594 1.9459101 1.7917595 2.6390573 1.0986123 2.9444390 2.3978953 2.9957323 1.7917595 0.0000000 1.0986123 1.7917595 2.3025851 3.6109179 0.0000000 3.1780538 3.4965076 2.9957323 0.0000000 2.9957323 1.7917595 1.7917595 4.3174881 0.0000000 3.5835189 2.6390573 1.9459101 2.3025851 1.7917595 2.9957323 0.0000000 3.3672958 2.6390573 0.6931472 2.8332133 2.1972246 0.6931472 2.3025851 3.8712010 2.4849066 2.8332133 3.0445224 2.7080502 0.0000000 2.3025851 2.0794415 3.2188758 2.4849066 2.3025851 1.6094379 1.3862944 0.0000000 3.2580965 2.5649494 2.0794415 0.6931472 2.4849066 3.9512437 3.3322045 4.8520303 2.4849066 2.6390573 2.7080502 1.9459101 3.1354942 3.6888795 1.9459101 3.1780538 2.7080502 2.6390573 2.0794415 1.3862944 2.7080502 2.7080502 2.3025851 2.6390573 2.1972246 2.0794415 1.3862944 2.8332133
1.7917595 2.1972246 2.8903718 3.8066625 2.4849066 4.0253517 2.9444390 0.0000000 2.4849066 2.3025851 2.3978953 2.7080502 2.8903718 2.8332133 3.4657359 0.0000000 3.5263605 2.3025851 2.5649494 1.7917595 3.0445224 2.7080502 2.3978953 1.0986123 0.0000000 1.0986123 3.0910425 2.9444390 3.4965076 2.7725887 2.7080502 3.1780538 3.1780538 2.3025851 1.3862944 0.0000000 1.7917595 2.6390573 4.6051702 2.9444390 1.0986123 2.5649494 2.7725887 4.5643482 1.0986123 1.0986123 1.7917595 4.4659081 2.8332133 2.1972246 3.3322045 3.3672958 2.5649494 2.9957323 3.3672958 2.7725887 4.1431347 3.0445224 2.1972246 2.1972246 4.2626799 1.7917595 2.0794415 2.5649494 1.0986123 2.8332133 2.3025851 2.9957323 1.7917595 0.0000000 1.0986123 1.7917595 2.4849066 3.4965076 0.0000000 3.2188758 3.4011974 3.0445224 0.0000000 3.0445224 1.7917595 1.6094379 4.2195077 0.0000000 3.5553481 2.5649494 2.1972246 2.4849066 1.7917595 2.8903718 0.0000000 3.3322045 2.6390573 0.6931472 2.3978953 1.9459101 0.6931472 2.1972246 3.8066625 2.3978953 2.8332133 3.0445224 2.8332133 0.0000000 2.1972246 2.0794415 3.1354942 2.1972246 2.3025851 1.3862944 1.3862944 0.0000000 3.0445224 2.6390573 1.9459101 1.0986123 2.3978953 3.9318256 3.2580965 4.8202816 2.4849066 2.6390573 2.5649494 1.7917595 3.0445224 3.6375862 2.0794415 2.9957323 2.5649494 2.6390573 2.3025851 1.7917595 2.7080502 2.7080502 2.3025851 2.4849066 2.1972246 2.0794415 1.0986123 2.8903718
1.7917595 2.1972246 2.8332133 3.8501476 2.3978953 4.4886364 2.8332133 0.0000000 2.3025851 2.1972246 2.4849066 2.7080502 2.8903718 2.6390573 3.4965076 0.0000000 3.4965076 2.0794415 2.3978953 2.0794415 2.9957323 2.6390573 2.3978953 1.3862944 0.0000000 1.0986123 3.0910425 2.9957323 3.4965076 2.5649494 2.6390573 3.1354942 3.0910425 2.3025851 1.0986123 0.0000000 1.6094379 2.6390573 4.6728288 2.8332133 1.0986123 2.5649494 2.6390573 4.5747110 1.0986123 1.0986123 1.6094379 4.4426513 2.5649494 2.1972246 3.6888795 3.4965076 2.3978953 2.9444390 3.4965076 2.6390573 4.2046926 3.0445224 1.9459101 2.3025851 4.2046926 1.7917595 2.1972246 2.5649494 1.0986123 2.7080502 2.3025851 2.9957323 1.0986123 0.0000000 1.0986123 1.6094379 2.4849066 3.4965076 0.0000000 3.1354942 3.3672958 3.0910425 0.0000000 2.9957323 1.7917595 1.3862944 4.2195077 0.0000000 3.5835189 2.5649494 2.1972246 2.3025851 1.7917595 2.9444390 0.0000000 3.2958369 2.6390573 0.6931472 2.3025851 2.0794415 1.0986123 2.1972246 3.7612001 2.3025851 2.7080502 2.9957323 2.8332133 0.0000000 2.1972246 2.1972246 2.9444390 2.1972246 2.3025851 1.3862944 1.3862944 0.0000000 2.9444390 2.7080502 1.9459101 1.0986123 2.4849066 3.8501476 3.2580965 4.8598124 2.4849066 2.7080502 2.5649494 1.7917595 3.0445224 3.6109179 1.9459101 0.0000000 2.5649494 2.6390573 2.3025851 1.9459101 2.7725887 2.7080502 2.3025851 2.4849066 2.3978953 2.0794415 1.0986123 2.8332133
1.7917595 1.9459101 2.9444390 3.8712010 2.4849066 4.4188406 2.9444390 0.0000000 2.3978953 2.0794415 2.4849066 2.7725887 2.8332133 2.4849066 3.4339872 0.0000000 3.4965076 1.9459101 2.3978953 1.7917595 2.9957323 2.5649494 2.3978953 1.3862944 0.0000000 1.0986123 3.0445224 2.9444390 3.4657359 2.5649494 2.6390573 3.1354942 3.1780538 2.3025851 0.6931472 0.0000000 2.0794415 2.6390573 4.4773368 2.8332133 1.0986123 2.5649494 2.7080502 4.4886364 1.0986123 1.6094379 1.6094379 4.4188406 2.9444390 2.0794415 3.6888795 3.2958369 2.3978953 2.9957323 3.4657359 2.3978953 4.1431347 0.0000000 2.0794415 2.3025851 4.1896547 1.6094379 2.0794415 2.5649494 1.6094379 2.8332133 2.4849066 3.0445224 1.3862944 0.0000000 1.3862944 1.3862944 2.4849066 3.5263605 0.0000000 3.0445224 3.3322045 3.0445224 0.0000000 2.9444390 1.7917595 1.3862944 4.2195077 0.0000000 3.4339872 2.4849066 2.0794415 2.0794415 1.6094379 2.9444390 0.0000000 3.2188758 2.3025851 0.6931472 2.3978953 1.9459101 0.6931472 1.9459101 3.7135721 2.3025851 2.7725887 2.9957323 2.9444390 0.0000000 2.1972246 2.0794415 2.8332133 1.9459101 2.3025851 1.6094379 1.6094379 0.0000000 2.8903718 2.4849066 1.6094379 1.0986123 2.4849066 3.7841896 3.3322045 4.7273878 2.3978953 2.7080502 2.5649494 1.7917595 3.0445224 3.6109179 1.7917595 2.8332133 2.7080502 2.6390573 2.3025851 2.0794415 2.7080502 2.6390573 2.3025851 2.3978953 2.3978953 1.9459101 1.0986123 2.7725887
1.7917595 1.7917595 2.9957323 3.9318256 2.3978953 4.4067192 2.8903718 0.0000000 2.3025851 1.9459101 2.4849066 2.7725887 2.8903718 2.3978953 3.4011974 0.0000000 3.4965076 2.0794415 2.3025851 2.1972246 2.8903718 2.4849066 2.3025851 1.3862944 0.0000000 1.0986123 2.8332133 2.8903718 3.4011974 2.3025851 2.6390573 3.1780538 3.2580965 2.3025851 0.6931472 0.0000000 2.5649494 2.7080502 4.3944492 2.6390573 1.0986123 2.5649494 2.7080502 4.3820266 1.0986123 1.0986123 1.6094379 4.4998097 2.8903718 2.3025851 3.4965076 3.2958369 2.3978953 2.9444390 2.8903718 2.3978953 4.1896547 3.0445224 1.9459101 2.1972246 3.9889840 1.9459101 2.0794415 2.4849066 1.6094379 2.9444390 2.4849066 2.8903718 1.7917595 0.0000000 1.3862944 1.6094379 2.3978953 3.4657359 0.0000000 2.9957323 3.3322045 2.9957323 0.0000000 2.8903718 1.7917595 1.3862944 4.1896547 0.0000000 3.4011974 2.4849066 1.9459101 2.1972246 1.6094379 2.9957323 0.0000000 3.1354942 2.1972246 0.6931472 2.3025851 2.0794415 0.0000000 1.7917595 3.5553481 2.3978953 2.7080502 2.9444390 2.8332133 0.0000000 2.1972246 2.0794415 2.7725887 1.9459101 2.1972246 1.7917595 1.3862944 0.0000000 2.8903718 2.3978953 1.0986123 1.0986123 2.5649494 3.7376696 3.2580965 4.2341065 2.4849066 2.6390573 2.4849066 1.6094379 2.9444390 3.5835189 1.7917595 2.8903718 2.7080502 2.7080502 2.3025851 1.9459101 2.6390573 2.6390573 2.0794415 2.3025851 2.1972246 1.7917595 1.0986123 2.7725887
